employer_names,lon,lat
"THE BOARD OF TRUSTEES OF THE LELAND STANFORD, JR. UNIVERSITY",-122.1660756,37.424106
THE CENTER FOR WOMEN INC.,-80.7609121,41.0250584
"THE CORPORATION OF SAINT MARY'S COLLEGE, NOTRE DAME",-86.2379328,41.7001908
THE CROSSROADS GROUP. INC,-97.229298,32.9341893
THE CURATORS OF THE UNIVERSITY OF MISSOURI,-92.3340724,38.9517053
"THE DAIRY AUTHORITY, LLC",-104.7091322,40.4233142
THE DEVEREUX FOUNDATION,-71.9481211,42.3695086
THE FIDELIS GROUP,-74.0420848,40.8528777
THE FOUNTAIN GROUP LLC,-81.4534492,41.6053266
"THE GO TO GROUP, INC.",-76.3482931,39.5359406
THE HOMASOTE COMPANY,-122.5801293,47.329264
THE MARY IMOGENE BASSETT HOSPITAL,-74.924321,42.7006303
"THE MATHWORKS, INC.",-71.3468091,42.2775281
"THE MOLPUS WOODLANDS GROUP, LLC",-89.2903392,31.3271189
"THE NEW YORK RACING ACCOCIATION, INC.",-73.7889689,40.702677
"THE NIELSEN COMPANY (US), LLC",-88.8183872,33.4503998
"THE NIELSEN COMPANY (US), LLC",-76.3055144,40.0378755
THE OHIO STATE UNIVERSITY,-81.935143,40.8050565
"THE PAMPERED CHEF, LTD.",-87.9889556,41.931696
THE PARTNERSHIP FOR WORKING FAMILIES,-105.0772063,39.766098
THE PENNSYLVANIA STATE UNIVERSITY,-77.8653126,40.8147955
THE PENNSYLVANIA STATE UNIVERSITY,-78.3947359,40.5186809
THE PGA CORPORATION,-80.1386547,26.8233946
THE PHYSICIAN NETWORK,-98.3420118,40.9263957
THE PRESIDENT AND FELLOWS OF MIDDLEBURY COLLEGE,-73.16734,44.0153371
THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,-80.8556476,33.4918203
"THE SAIRA, LLC.",144.7878689,13.4970205
"THE SAMUEL ROBERTS NOBLE FOUNDATION, INC.",-97.1436254,34.1742611
THE SAVANNAH THEATRE PROJECT,-81.0998342,32.0835407
THE SCHOOL BOARD OF THE CITY OF PETERSBURG,-77.4019267,37.2279279
THE SCOTTS COMPANY LLC,-83.3671432,40.2364486
THE U.S. VIRGIN ISLANDS DEPARTMENT OF LABOR,-81.1826527,42.7777214
THE UNIVERSITY OF GEORGIA,-81.7195533,33.5604168
THE UNIVERSITY OF KANSAS MEDICAL CENTER,-94.6274636,39.114053
THE UNIVERSITY OF MISSISSIPPI,-89.538443,34.3647324
THE UNIVERSITY OF TENNESSEE,-83.9207392,35.9606384
THE UNIVERSITY OF TENNESSEE,-88.8139469,35.6145169
THE UNIVERSITY OF TEXAS AT EL PASO,-106.4850217,31.7618778
"THERAPY RESOURCES MANAGEMENT, LLC",-71.1550451,41.7014912
"TICKETNETWORK, INC.",-72.5717551,41.8489872
TIE COMMERCE INC.,-71.2342248,42.6106478
"TIME ADVERTISING, INC.",-122.3871942,37.5985468
"TLP, INC.",-73.4378988,41.1953739
"TOKAI PRECISION AMERICA, LTD.",-88.9331256,37.7306054
"TOLUNA USA, INC.",-71.1350575,42.6987024
TOMITA LAW OFFICE,-118.3089624,33.8883487
"TOP SEEDS USA, LLC",-123.0350963,44.9428975
"TOPSAIL STAFFING, LLC",-73.1276107,41.5278742
"TOUCHNET INFORMATION SYSTEMS, INC.",-94.7335709,38.9536174
TOWER RESEARCH CAPITAL LLC,-79.8284258,32.8323225
"TRACFONE WIRELESS, INC.",-80.3264404,25.8406526
"TRAINOR ASSOCIATES, INC.",-75.2876661,43.073403
TRANSAXLE LLC,-74.9927693,39.9969646
"TRANSFAIR N. AMERICA INT'L FREIGHT SERVICES, INC.",-87.9789562,41.9633625
TRANSMODUS CORPORATION,-119.1770516,34.1975048
TRANSPORTATION CONSULTANTS INC.,-90.0715323,29.9510658
"TRANZXN, INC.",-76.8610462,39.2037144
TRAVELER'S CHOICE TRAVELWARE,-117.7499909,34.055103
TREASURY WINE ESTATES AMERICAS COMPANY,-122.4703868,38.5052429
TRIBEYOND SOLUTIONS LLC,-96.7298519,32.9483335
TRINGAPPS INC,-73.1151117,40.7692649
TRINGAPPS INC,-74.012084,40.8042674
TRINITY HEALTH,-101.2922906,48.2329668
TROY UNIVERSITY,-85.969951,31.8087678
"TRW AUTOMOTIVE, INC.",-83.0576156,42.7509332
"TRYON MEDIA, LLC",-92.1004852,46.7866719
TT TECHNOLOGIES INC,-80.3997748,26.1003654
TT TECHNOLOGIES INC,-90.6892929,38.713386
TUBA CITY UNIFIED SCHOOL DISTRICT,-111.2398625,36.1349928
"TUCCI LEARNING SOLUTIONS, INC.",-121.7568946,36.910231
TULSA CITY-COUNTY HEALTH DEPARTMENT,-95.992775,36.1539816
TUSKEGEE UNIVERSITY,-85.7077266,32.430237
TWOTECH INC.,-77.2085914,39.0181651
"TYCO ELECTRONICS CORPORATION, A TE CONNECTIVITY LTD. COMPANY",-116.9719684,33.7475203
"TYCO FIRE PRODUCTS, LP",-101.8551665,33.5778631
UCCA INC,-117.9075627,34.1336186
"UCHICAGO ARGONNE, LLC",-88.0017261,41.673642
"UK ELITE SOCCER, INC.",-75.347048,39.967933
"ULTIMATE WASHER, INC.",-80.0942087,26.9342246
"UNICORN LABS, INC",-87.9006421,43.1805645
"UNICORN TECHNOLOGIES, LLC",-84.4549262,33.4487257
"UNICORN TECHNOLOGIES, LLC",-74.2445902,40.6220478
UNID GLOBAL GROUP CORP,-117.2897652,34.1083449
UNIFIED SCHOOL DISTRICT OF MARSHFIELD,-90.1717987,44.6688524
"UNIGO, INC",-81.1873005,35.262082
UNION PUERTORIQUENA DE LOS ADVENTISTAS DEL SEPTIMO DIA,-67.1451549,18.2013452
UNION UNIVERSITY OF CALIFORNIA,-117.9939921,33.7513419
UNIPACK INC.,-74.1500469,40.7936744
UNITED CELLUALR INC.,-97.0780654,32.9342919
UNITED CEREBRAL PALSY OF THE NORTH BAY,-122.6366524,38.232417
UNITED ELECTRONICS CORPORATION,-80.2521157,26.0764783
UNITED HEALTH SERVICES HOSPITALS INC.,-75.9588092,42.1156308
UNITY POINT SCHOOL DISTRICT #140,-89.2167501,37.7272727
UNIVERSITY OF ARKANSAS AT PINE  BLUFF,-92.0031955,34.2284312
"UNIVERSITY OF CALIFORNIA, DAVIS",-121.7405167,38.5449065
"UNIVERSITY OF CALIFORNIA, DAVIS",-119.3473379,36.2077288
UNIVERSITY OF CONNECTICUT,-72.2495231,41.8084314
UNIVERSITY OF FLORIDA,-80.4775569,25.4687224
UNIVERSITY OF FLORIDA,-82.3248262,29.6516344
UNIVERSITY OF FLORIDA,-81.7234114,28.091963
UNIVERSITY OF GUAM,144.8050754,13.4371922
UNIVERSITY OF IDAHO,-117.0001651,46.7323875
UNIVERSITY OF IDAHO,-114.4608711,42.5629668
UNIVERSITY OF ILLINOIS,-88.2433829,40.1164204
UNIVERSITY OF ILLINOIS,-88.2072697,40.1105875
UNIVERSITY OF ILLINOIS AT SPRINGFIELD,-89.6501481,39.7817213
UNIVERSITY OF KENTUCKY,-84.5037164,38.0405837
UNIVERSITY OF MARYLAND COLLEGE PARK,-76.93776,38.9896967
UNIVERSITY OF MASSACHUSETTS AMHERST,-72.5198537,42.3732216
UNIVERSITY OF MASSACHUSETTS DARTMOUTH,-70.9694555,41.640396
UNIVERSITY OF MINNESOTA,-93.0899578,44.9537029
UNIVERSITY OF NEW HAMPSHIRE,-70.9264393,43.1339545
UNIVERSITY OF NORTH ALABAMA,-87.677251,34.79981
UNIVERSITY OF NORTH DAKOTA,-97.0328547,47.9252568
UNIVERSITY OF NORTH GEORGIA,-83.9843953,34.5261465
UNIVERSITY OF OKLAHOMA,-97.4394777,35.2225668
UNIVERSITY OF PITTSBURGH PHYSICIANS,-79.8641232,40.3470671
UNIVERSITY OF RHODE ISLAND,-71.5225598,41.4803791
UNIVERSITY OF SOUTH ALABAMA,-88.0398912,30.6953657
UNIVERSITY OF SOUTH DAKOTA,-96.9292104,42.7794417
UNIVERSITY OF TEXAS - PAN AMERICAN,-98.1633432,26.3017374
UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,-94.7976958,29.3013479
UNIVERSITY OF TEXAS RIO GRANDE VALLEY,-97.4974838,25.9017472
UNIVERSITY OF WISCONSIN - WHITEWATER,-88.7323272,42.8336205
UNIVERSITY OF WISCONSIN-MADISON,-89.4012302,43.0730517
UNIVERSITY OF WISCONSIN-STEVENS POINT,-89.574563,44.5235792
UNIVERSITY OF WISCONSIN-STOUT,-91.9193422,44.8755183
UNIVERSITY OF WYOMING,-105.5911007,41.3113669
US MEDICAL INNOVATIONS,-77.0074765,38.9778882
US-CHINA PROFESSIONAL TRAINING AND CONSULTING COMPANY INC.,-95.5377215,29.6185669
UST GLOBAL INC,-83.8088171,39.9242266
"UT-BATTELLE, LLC (OAK RIDGE NATIONAL LABORATORY)",-84.2696449,36.0103561
UTAH STATE UNIVERSITY,-111.8338359,41.7369803
"V-SOFT CONSULTING GROUP, INC",-96.6397822,33.1972465
VA TECHNOLOGIES LLC,-74.5493284,40.7066174
VALLEY MEDICAL RECRUITING,-95.8085623,29.5571825
VALLEY VISTA CORPORATION,-121.9877444,38.3565773
"VALSOURCE, LLC",-71.5163049,42.1398577
"VALSOURCE, LLC",-81.5365094,41.3931096
"VALSOURCE, LLC",-71.1367953,42.6583356
"VALSOURCE, LLC",-71.6139348,42.5455027
"VALUELABS, INC.",-121.9761384,37.4261669
"VAUGHAN PHYSICIAN PRACTICES, LLC",-87.0211007,32.4073589
VBURST SOFTWARE LLC,-119.2470536,35.7688425
VCA INC.,-86.8752869,40.4167022
VCA INC.,-81.0348144,34.0007104
"VECTOR SYSTEMS, INC.",-74.2221155,40.4170948
VEDA SOFTWARE SERVICES LLC,-78.4766781,38.0293059
VEDICSOFT SOLUTIONS LLC,-72.5578799,41.9161361
VEDICSOFT SOLUTIONS LLC,-81.245657,41.7244885
VEDICSOFT SOLUTIONS LLC,-120.5058987,46.6020711
"VELO3D, INC.",-121.9499568,37.2871651
VENTECH ENGINEERS INTERNATIONAL LLC,-95.2091006,29.6910625
VERIAN TECHNOLOGIES LLC,-80.8558097,35.0016097
VERISTAT LLC,-71.5245087,42.3056501
"VERISTAT, LLC",-71.4245049,42.2000966
VETERINARY SERVICES OF NJ PC,-74.1004185,40.3042773
"VETERINARY SURGICAL SERVICES, PC",-90.5092882,38.5969977
"VIDANT MEDICAL GROUP, LLC",-76.9846808,36.2868223
"VIGNA SOLUTIONS, INC.",-77.2310925,38.9187222
"VILLAGE ACADEMY SCHOOLS, INC.",-83.0751869,40.1578402
VILLAGE VETERINARY CLINIC,-71.1211635,42.3317642
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,-80.4139393,37.2295733
"VISION ARTIST, INC.",-77.1963703,38.8303905
"VISION-SCIENCES, INC.",-73.9495818,41.0464858
"VISITING NURSE ASSOCIATION OF MARYLAND, LLC",-76.7595659,39.3326927
VISNETA LLC,-74.8518311,40.1006661
"VITAL FERTILIZERS, LLC",-98.3252932,26.2159066
"VMTURBO, INC.",-73.7751326,41.0748188
VNUIT LLC,-117.3794834,33.1958696
VOBA SOLUTIONS LLC,-71.0119948,42.4084302
"VOLVO CONSTRUCTION EQUIPMENT NORTH AMERICA, LLC",-77.5202647,40.0506453
VRIKSHA LLC,-118.1313188,34.190162
VSQUARE INFOTECH INC.,-74.2295891,40.41483
"VYDIA, INC",-74.3000878,40.2136754
"WAL-MART ASSOCIATES, INC.",-122.4110835,37.6304904
WALDORF ASSOCIATION OF LAWRENCE,-95.2352501,38.9716689
WALGREEN CO.,-89.8739753,35.2045328
WALL STREET EASY LLC,-80.1392121,25.9564812
WASHBURN UNIVERSITY,-95.6890185,39.0558235
WASHINGTON STATE COMMUNITY COLLEGE DISTRICT 17,-117.4260466,47.6587802
WASHINGTON STATE UNIVERSITY,-117.1817377,46.7297771
WASHINGTON STATE UNIVERSITY,-119.7689222,46.2067997
"WASHINGTON VINTNERS, LLC",-118.3430209,46.0645809
WAYNE COUNTY PUBLIC SCHOOLS,-77.9927651,35.3848841
"WC FIELD HOCKEY, INC",-75.5476876,40.1767688
WEBB DEVELOPMENT SERVICES CORP.,-73.8370786,40.9125992
WEBER SCHOOL DISTRICT,-111.9738304,41.223
"WEEKS MARINE, INC.",-95.3596617,28.9541368
WELLESLEY COLLEGE,-71.2923877,42.296797
"WELLSPRING CULTURAL AND EDUCATIONAL FOUNDATION, INC.",-71.8689917,41.9046012
WEST TEXAS A&AMP;M UNIVERSITY,-101.9188024,34.9803342
WESTCHESTER COUNTRY DAY SCHOOL,-80.0053176,35.9556923
"WESTERN BEEF RETAIL, INC.",-73.9018292,40.7043986
WESTLAND VETERINARY HOSPITAL OF MI LLC,-83.400211,42.324204
WESTSIDE WALDORF SCHOOL,-118.5155901,34.0356331
WHI SOLUTIONS INCORPORATED,-73.6834621,41.0192641
"WHI SOLUTIONS, INC.",-74.7526651,41.0581527
WHIRLPOOL CORPORATION,-86.4541894,42.1167065
WHITERIVER UNIFIED SCHOOL DISTRICT,-109.9642664,33.8369944
WILD PLUM LLC,-118.6614809,34.1367208
"WILDLIFE HABITAT COUNCIL, INC.",-77.026088,38.9906657
WILEY COLLEGE,-94.3674184,32.5448714
WILLIAM BEAUMONT HOSPITAL,-83.1052028,42.4858692
WILLIAMS COLLEGE,-73.2036898,42.7120196
WILMAC MULTIDISTRICT SPECIAL EDUCATION UNIT,-103.6179745,48.1469683
WINCHESTER MEDICAL CENTER,-78.1633341,39.1856597
WIPRO LIMITED,-88.1173132,43.1788967
WIPRO LIMITED,-122.989827,45.5228939
WIPRO LIMITED,144.8153819,13.5073882
"WITTMANN BATTENFELD, INC.",-73.1211715,41.8003049
WOLFPACK VENTURES LLC,-117.0841955,32.6400541
WORLD WIDE PACKAGING INC.,-74.3882072,40.787878
WORLD WILDLIFE FUND US,-80.2461714,40.17396
"WORLDQUANT, LLC",-73.5652049,41.0232624
WORLDWIDE AEROS CORP.,-118.1137535,34.0165053
WRIGHT CENTER FOR GRADUATE MEDICAL EDUCATION,-75.5454634,41.5309146
"XAVIENT INFORMATION SYSTEMS, INC.",-111.7957645,40.3768954
XCELTECH INC,-77.2216481,38.8934448
XENO MEDIA INC,-87.9645077,41.8500302
"XEROX STATE HEALTHCARE, LLC",-121.530234,38.5804609
YALE UNIVERSITY,-72.9469711,41.2705484
"YASHI, INC.",-74.1979458,39.9537358
"YORBA LAKE PET CLINIC, INC.",-117.8131125,33.8886259
"YORK HEALTHCARE, LLC",-73.8272029,40.705695
YOUNGSOFT INC.,-83.5180288,42.5256704
ZACH TECHNOLOGY INC.,-117.7325848,33.9898188
"ZEUS WASTE MANAGEMENT, INC",-73.7868236,42.9854395
"ZOETIS, INC.",-85.5872286,42.2917069
ZOLL MEDICAL CORPORATION,-71.3672838,42.5998139
ZONEFARE INC.,-73.7284647,40.8006567
"ZS ASSOCIATES, INC.",-74.3646122,40.7146376
